feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
LAMA2	0.000432968391653185	0.0108908492010707	1208	1.54104000906861	0.0736842105263158	0.264150943396226	0.0713891193181544	0.264150943396226	UCEC
CACNA1E	0.00877392905907087	0.0174439563266528	1208	1.14582270251136	0.0631578947368421	0.207547169811321	0.0768740688818679	0.207547169811321	UCEC
BCOR	0.0011830650268137	0.0119973909766141	1208	1.53477661403125	0.0526315789473684	0.226415094339623	0.0593319687877086	0.226415094339623	UCEC
MUC17	0.00115674217970182	0.0119825379414936	1208	1.4239069002325	0.0631578947368421	0.245283018867925	0.0725719322937971	0.245283018867925	UCEC
DNAH11	4.80181985681971e-05	0.0101627830804638	1208	2.02578570989825	0.0526315789473684	0.283018867924528	0.0494855964389276	0.283018867924528	UCEC
APC	0.00606294189599754	0.0165234838208476	1208	1.23112352289518	0.0736842105263158	0.207547169811321	0.0710350317724361	0.207547169811321	UCEC
CHD3	0.000414967408600235	0.0108908492010707	1208	1.90544129529941	0.0315789473684211	0.226415094339623	0.0417221051961151	0.226415094339623	UCEC
AKAP9	6.39356344659241e-05	0.0101627830804638	1208	2.33120801524221	0.0421052631578947	0.264150943396226	0.0337086037653934	0.264150943396226	UCEC
ATM	5.11570925863541e-05	0.0101627830804638	1208	1.99823552096667	0.0526315789473684	0.283018867924528	0.0507976705667024	0.283018867924528	UCEC
ODZ1	0.00207614618787151	0.0120656034225917	1208	1.38999971655677	0.0631578947368421	0.226415094339623	0.0679467819567	0.226415094339623	UCEC
HMCN1	0.000346016772224252	0.0101627830804638	1208	1.59389134068363	0.0526315789473684	0.264150943396226	0.0679638498808101	0.264150943396226	UCEC
MKI67	0.0259907324733102	0.0357018152428834	1208	0.911188855873512	0.0736842105263158	0.207547169811321	0.0952664155701422	0.207547169811321	UCEC
LRP1B	0.000265716777023565	0.0101627830804638	1208	1.83771496423222	0.0526315789473684	0.245283018867925	0.0491890103680622	0.245283018867925	UCEC
PCDH15	0.00034439836131626	0.0101627830804638	1208	2.0088099757399	0.0421052631578947	0.226415094339623	0.0377795565086677	0.226415094339623	UCEC
GPR112	0.0056578219889216	0.0161606219759178	1208	1.16722531314561	0.0842105263157895	0.226415094339623	0.0834865860750804	0.226415094339623	UCEC
DNAH9	6.2183636687197e-05	0.0101627830804638	1208	2.43482203574889	0.0421052631578947	0.264150943396226	0.0304919414649015	0.264150943396226	UCEC
DNAH2	0.000626900696227255	0.0115195847814777	1208	1.57186930174296	0.0526315789473684	0.245283018867925	0.0632216794492542	0.245283018867925	UCEC
SPTA1	0.00584262104335063	0.016348519252783	1208	1.16054894389488	0.0736842105263158	0.226415094339623	0.0839988616220371	0.226415094339623	UCEC
ASPM	8.45268900589792e-06	0.00570730768239788	1208	2.2049170815369	0.0421052631578947	0.320754716981132	0.0494902529410348	0.320754716981132	UCEC
AHNAK2	0.00172167721231133	0.0120026830416687	1208	1.57158980192246	0.0526315789473684	0.207547169811321	0.0515946432724245	0.207547169811321	UCEC
GPR98	0.0165802433824757	0.0261111314507488	1208	1.07373455596123	0.0631578947368421	0.188679245283019	0.0736212420034656	0.188679245283019	UCEC
CSMD1	0.00521184897085924	0.0157896079406802	1208	1.18437982111505	0.0631578947368421	0.226415094339623	0.0821833257247169	0.226415094339623	UCEC
BIRC6	0.000129215257402151	0.0101627830804638	1208	2.52437217590328	0.0315789473684211	0.245283018867925	0.0253746555397652	0.245283018867925	UCEC
HERC2	0.000262250117574547	0.0101627830804638	1208	1.84276158236376	0.0631578947368421	0.245283018867925	0.0489535190517519	0.245283018867925	UCEC
SMG1	0.00196337024119474	0.0120026830416687	1208	1.5302748835793	0.0526315789473684	0.207547169811321	0.0536541523202526	0.207547169811321	UCEC
DNAH7	0.000301688255210084	0.0101627830804638	1208	1.79102801887101	0.0526315789473684	0.245283018867925	0.051419064084448	0.245283018867925	UCEC
POLE	0.000247809053018798	0.0101627830804638	1208	1.67907746908456	0.0526315789473684	0.264150943396226	0.0627623336285277	0.264150943396226	UCEC
HUWE1	0.00114615360958605	0.0119825379414936	1208	1.71578425203634	0.0526315789473684	0.207547169811321	0.0449780985210385	0.207547169811321	UCEC
DSCAM	0.00144521759326076	0.0120026830416687	1208	1.63015986739022	0.0526315789473684	0.207547169811321	0.0488027767781605	0.207547169811321	UCEC
UTRN	0.000125445123958005	0.0101627830804638	1208	1.89320234735902	0.0631578947368421	0.264150943396226	0.0512851684121167	0.264150943396226	UCEC
TG	0.000785806562127306	0.0115195847814777	1208	1.41221219043279	0.0631578947368421	0.264150943396226	0.0804153847448503	0.264150943396226	UCEC
AHNAK	0.00176512813912264	0.0120026830416687	1208	1.4297762586182	0.0526315789473684	0.226415094339623	0.0654706137435332	0.226415094339623	UCEC
