feature.sig	pvalue.sig	fdr.sig	n.sig	coef.sig	mean0.sig	mean1.sig	mean0.sig.w	mean1.sig.w	class
CHEK1_sym2pro_Chk1_pS296.R.V	0.000530177384198225	0.00312525615948428	88	-0.106334909895942	0.00777938443749997	-0.0775619907678572	0.0285118560799437	-0.0778230538159978	KIRP
CHEK2_sym2pro_Chk2_pT68.R.E	0.0154520484225202	0.0402471958912154	88	0.0968687531913945	0.0475024399981482	0.153820896496269	0.063199462768278	0.153611894605306	KIRP
CCNB1_sym2pro_Cyclin_B1.R.V	0.00188639127075704	0.00728537318361341	88	0.220142428834203	0.0742080166875	0.313632737589286	0.114966139656024	0.335108568490227	KIRP
DIRAS3_sym2pro_DIRAS3.M.E	1.89020519104298e-05	0.000222845243575594	88	0.215274574207456	0.0919605071374999	0.256974896017857	0.0637588821793761	0.279033456386832	KIRP
PARK7_sym2pro_DJ.1.R.E	0.00417667263248025	0.0133653524239368	88	-0.10812654521736	0.0350545213660714	-0.0973205948392857	0.0189929780310452	-0.0891335671863145	KIRP
EGFR_sym2pro_EGFR_pY1068.R.C	0.000192941551056439	0.00139415830440782	88	0.23949812469259	0.0632121845482143	0.284765885453571	0.059314537195948	0.298812661888538	KIRP
EPPK1_sym2pro_EPPK1.M.E	0.000733758182268101	0.00400882519092816	88	0.403977781495432	-0.0508452119053571	0.0711838766178571	-0.265242719421408	0.138735062074024	KIRP
ESR1_sym2pro_ER.alpha.R.V	7.53467225297288e-07	2.10970823083241e-05	88	0.276311118493297	0.122434801608929	0.411986160003571	0.130607318067546	0.406918436560843	KIRP
ERCC1_sym2pro_ERCC1.M.V	0.000602910538045129	0.00346287078261818	88	0.194307423803577	-0.208269835483929	-0.0534346290964286	-0.255630961021747	-0.0613235372181707	KIRP
ERCC5_sym2pro_ERCC5.R.C	1.072157249759e-05	0.00016010881596401	88	-0.294601180736946	0.0843071599303571	-0.201798028225	0.0857599372483199	-0.208841243488626	KIRP
MAPK1_sym2pro_ERK2.R.E	0.00260281576338571	0.00896970355382154	88	-0.192113236848847	-0.0835511763446428	-0.247405121175	-0.0803932543189174	-0.272506491167764	KIRP
FOXO3_sym2pro_FOXO3a.R.C	3.64325559369316e-07	1.16584178998181e-05	88	0.262044938012195	0.0331896128089285	0.256128397332143	0.0196816607383687	0.281726598750564	KIRP
FOXM1_sym2pro_FoxM1.R.V	1.77398906686396e-06	3.61248682706843e-05	88	0.309597372648201	0.0474337870196428	0.351185884867857	0.0686827310398837	0.378280103688084	KIRP
GAPDH_sym2pro_GAPDH.M.C	0.00516520863663486	0.0160434304719197	88	-0.310473501286595	0.143095792873214	-0.142219081325	0.20706983592572	-0.103403665360875	KIRP
GSK3A..GSK3B_sym2pro_GSK3.alpha.beta.M.V	0.000161220135643252	0.00120377701280295	88	-0.167192509953656	0.0499588163660714	-0.140468201839286	0.0224096746930359	-0.14478283526062	KIRP
ERBB3_sym2pro_HER3.R.V	0.000775254514591273	0.00413469074448679	88	0.311110050681812	-0.0230215577803572	0.162108698996429	-0.137119687839182	0.17399036284263	KIRP
NRG1_sym2pro_Heregulin.R.V	0.00107456690638565	0.0048140597406077	88	0.162577171371249	-0.0113163601410714	0.144798423689286	-0.0189752130634661	0.143601958307783	KIRP
INPP4B_sym2pro_INPP4B.R.V	1.0809384456602e-06	2.6903356869765e-05	88	0.210302373954972	0.00598147468035718	0.210926871032143	0.00686906005068805	0.21717143400566	KIRP
IRF1_sym2pro_IRF.1.R.C	0.0122279888841494	0.0330008374704755	88	-0.077000224932542	-0.0140172588160714	-0.0725043661892857	-0.00356100786681712	-0.0805612327993591	KIRP
COPS5_sym2pro_JAB1.M.C	1.27286151850673e-06	2.85120980145507e-05	88	0.320305988354739	0.0214981251482143	0.292321005553571	0.0141504071326856	0.334456395487425	KIRP
MAPK9_sym2pro_JNK2.R.C	0.000257070798963264	0.00175941890972943	88	0.156216241959025	-0.100186538816071	0.0208622277821429	-0.142013225599114	0.0142030163599106	KIRP
JAK2_sym2pro_Jak2.R.V	1.33673547234712e-07	9.91450552326774e-06	88	-0.157193061236368	0.00821480658035714	-0.149216049082143	-0.00407702265939254	-0.16127008389576	KIRP
LCK_sym2pro_Lck.R.V	0.000102635353292421	0.000938730728864884	88	-0.208544696814556	0.0209784525089286	-0.0380066937678571	0.122388590326094	-0.0861561064884618	KIRP
MAP2K1_sym2pro_MEK1.R.V	1.49187430046014e-05	0.000196576378413571	88	0.330246449673245	-0.1556550142125	0.260762354917857	-0.10388817903087	0.226358270642376	KIRP
ERRFI1_sym2pro_MIG.6.M.V	0.00243124870203043	0.00864443982944155	88	0.0760093285193356	-0.00781460887321427	0.0242634331821429	-0.0359629369800792	0.0400463915392563	KIRP
MSH2_sym2pro_MSH2.M.V	0.00147649922119136	0.00590599688476545	88	0.14533642475207	-0.0539609454946428	0.0216219789678572	-0.115904341338171	0.0294320834138989	KIRP
MYH9_sym2pro_Myosin.IIa_pS1943.R.V	0.0189630625695494	0.0482696138133984	88	-0.127541204895381	-0.0382402308910715	-0.122110887739286	-0.0148974737335641	-0.142438678628945	KIRP
NRAS_sym2pro_N.Ras.M.V	0.000360247662945449	0.00224154101388279	88	0.139027877081443	0.0584418672517857	0.190501220075	0.0676510816141886	0.206678958695632	KIRP
NOTCH1_sym2pro_Notch1.R.V	0.00033737791528186	0.0021592186578039	88	0.127714110327187	-0.0113493641160714	0.150239044625	0.00721308179323311	0.13492719212042	KIRP
CDH3_sym2pro_P.Cadherin.R.C	0.00121272204076389	0.00522403340636754	88	0.150122364813238	0.0258746517732143	0.180808152146429	0.0414463783459317	0.19156874315917	KIRP
PARP1_sym2pro_PARP1.R.V	0.000702689165517905	0.00393505932690027	88	-0.35174392780995	0.0546089950589286	-0.272116674453571	0.0497477432741747	-0.301996184535775	KIRP
PARP1_sym2pro_PARP_cleaved.M.E	1.71101887253167e-05	0.000212926793026163	88	0.206098613632737	0.0788274137446428	0.256203818003571	0.0747670126104632	0.2808656262432	KIRP
PDCD4_sym2pro_PDCD4.R.C	0.000136558394759823	0.00109246715807858	88	-0.300272479456465	0.0760952585339286	-0.182512441975	0.069953212451472	-0.230319267004993	KIRP
PEA15_sym2pro_PEA15.R.V	1.09445979891938e-10	2.4515899495794e-08	88	-0.2898266369868	0.0448956440732143	-0.163977986739286	0.0795852158885784	-0.210241421098221	KIRP
PEA15_sym2pro_PEA15_pS116.R.V	0.0161282499173025	0.04152560898248	88	-0.278453708346899	0.137550976926786	-0.00752778011785714	0.195667851283015	-0.0827858570638842	KIRP
PRKCA_sym2pro_PKC.alpha.M.V	0.00725080882486563	0.0213708049574987	88	0.144042824849536	-0.0439195268232143	-0.0119314549178572	-0.144962911743933	-0.000920086894397749	KIRP
PRKCD_sym2pro_PKC.delta_pS664.R.V	0.00175285261032188	0.00688840324056318	88	0.0961514874746126	0.0118768023267857	0.0614968925678571	-0.023258246199489	0.0728932412751236	KIRP
PGR_sym2pro_PR.R.V	0.000134160587817092	0.00109246715807858	88	0.0946601419608365	0.0477925549303571	0.142340299989286	0.059370481540503	0.154030623501339	KIRP
RAD50_sym2pro_Rad50.M.V	0.00401454899175577	0.0132243966787249	88	-0.112956260442994	0.00967492239107142	-0.0936533264035714	0.029053867119648	-0.0839023933233462	KIRP
RPTOR_sym2pro_Raptor.R.V	0.0052284393948667	0.0160434304719197	88	-0.16308993966746	0.0230883604446429	-0.168680819996429	-0.029858301656317	-0.192948241323777	KIRP
SCD_sym2pro_SCD.M.V	4.07159030113978e-06	7.01566328811777e-05	88	0.184144622586168	0.0626699892446428	0.218117841660714	0.0576115443222514	0.241756166908419	KIRP
SRSF1_sym2pro_SF2.M.V	5.79498980526202e-05	0.000564381615816823	88	0.101988950443523	0.0146163223232143	0.113437472160714	0.0201476786088614	0.122136629052384	KIRP
PTPN11_sym2pro_SHP.2_pY542.R.C	0.00140151583281862	0.00581369530650687	88	0.125240662631147	-0.0145551695339285	0.0998496595892857	-0.0135061602136566	0.111734502417491	KIRP
SHC1_sym2pro_Shc_pY317.R.E	0.0014496578103383	0.0059040609002869	88	0.14236868693779	-0.0354459755839286	0.118465664017857	-0.0294163798967119	0.112952307041078	KIRP
SMAD3_sym2pro_Smad3.R.V	0.000104769054560813	0.000938730728864884	88	-0.0949894976878869	0.0167699953017857	-0.0644083026678572	0.0285523305146488	-0.0664371671732382	KIRP
SMAD4_sym2pro_Smad4.M.V	1.79055124515008e-07	9.91450552326774e-06	88	0.190004224667528	0.0433664434053572	0.186523085710714	0.0217060971301962	0.211710321797724	KIRP
SNAI1_sym2pro_Snail.M.E	0.000117356445729512	0.00101107091705425	88	0.165553989973133	0.0621937471732142	0.209679597946429	0.062086649236342	0.227640639209475	KIRP
SRC_sym2pro_Src.M.V	0.0110850307084502	0.0303452347170157	88	-0.0826803254048857	0.0352468415053572	-0.0360454212321428	0.0560103406340662	-0.0266699847708195	KIRP
SYK_sym2pro_Syk.M.V	0.00312878283371281	0.0104604082798757	88	-0.294444078174502	0.0971165712303571	-0.0817983267678571	0.162318796472494	-0.132125281702007	KIRP
TFRC_sym2pro_TFRC.R.V	0.000259200107236926	0.00175941890972943	88	-0.31667613078672	0.0452779689803571	-0.179647841382143	0.148235450823058	-0.168440679963662	KIRP
C12ORF5_sym2pro_TIGAR.R.V	0.00253856404309295	0.00888497415082534	88	-0.114306576622209	-0.00347150219107139	-0.045699907925	0.049863200874703	-0.0644433757475059	KIRP
TGM2_sym2pro_Transglutaminase.M.V	0.00198938264861039	0.0074270285548121	88	-0.306548143181671	0.259499728719643	-0.065423702275	0.266457544642321	-0.0400905985393502	KIRP
TSC2_sym2pro_Tuberin.R.E	0.000978800589390491	0.00466492195794617	88	0.241191968688893	-0.195604620241071	-0.0122578992392858	-0.285997672756878	-0.0448057040679856	KIRP
KDR_sym2pro_VEGFR2.R.V	0.000523031401294265	0.00312525615948428	88	-0.212739806424029	0.0718390354303571	-0.192210552225	-0.0314343792313252	-0.244174185655355	KIRP
XBP1_sym2pro_XBP1.G.C	0.00202309803229712	0.00742908129892712	88	0.14024440504418	0.0644544335517857	0.212904338746429	0.0795950476272463	0.219839452671426	KIRP
XRCC1_sym2pro_XRCC1.R.E	0.00859283717793894	0.024364500352637	88	0.0508362024555817	0.0358089329982143	0.0553951710535715	0.0231123721284279	0.0739485745840095	KIRP
YAP1_sym2pro_YAP_pS127.R.E	0.000807674185983587	0.00420741901535636	88	-0.265615961861033	0.0878242789017857	-0.224685153725	0.0436672510382386	-0.221948710822795	KIRP
ABL_sym2pro_c.Abl.R.V	3.5501582880556e-05	0.00037868355072593	88	-0.134438345592611	0.0185619891089286	-0.111696091053571	0.0144643453230295	-0.119974000269582	KIRP
MYC_sym2pro_c.Myc.R.C	2.9181120438004e-05	0.000326828548905644	88	0.203998843876276	0.0588385738767857	0.257685888782143	0.0850933547212497	0.289092198597526	KIRP
EEF2_sym2pro_eEF2.R.C	0.0149507052200954	0.0393995055211925	88	-0.160312591370859	0.0118086096232143	-0.123388306453571	0.0267525175028954	-0.133560073867963	KIRP
EIF4G1_sym2pro_eIF4G.R.C	0.00497112111280093	0.0156835370319353	88	0.247498607812158	-0.157206772351786	0.0896801580535714	-0.211006202271539	0.0364924055406182	KIRP
CDKN2A_sym2pro_p16_INK4a.R.V	0.000917830208024229	0.00462762959560824	88	0.216129480333829	0.0165067064053572	0.233350559510714	0.0440005395950351	0.260130019928864	KIRP
CDKN1A_sym2pro_p21.R.V	0.00411971541235758	0.0133653524239368	88	-0.296707500117803	0.0478899547875	-0.232521253725	0.0889724516906231	-0.207735048427179	KIRP
CDKN1B_sym2pro_p27_pT157.R.C	6.37915219592829e-06	0.000102066435134853	88	0.0993741729901211	-0.0188813636089286	0.0476509331821428	-0.0407288501130416	0.0586453228770795	KIRP
MAPK14_sym2pro_p38_MAPK.R.V	0.00940871876518426	0.0263444125425159	88	-0.162601309372096	0.00900114374464284	-0.150851953010714	-0.0202776285656016	-0.182878937937698	KIRP
MAPK14_sym2pro_p38_pT180_Y182.R.V	0.00785387564784721	0.0228476382482828	88	-0.276541550460332	0.163216378244643	-0.148866226310714	0.1537418483067	-0.122799702153632	KIRP
TP53_sym2pro_p53.R.E	3.48717099901542e-07	1.16584178998181e-05	88	0.3077323979802	0.0932955429982143	0.362081329353571	0.0820378928880375	0.389770290868237	KIRP
RPS6KB1_sym2pro_p70S6K_pT389.R.V	0.00117505224851204	0.00516101379738621	88	0.147423855059404	0.0599989335053571	0.205276617982143	0.0654712504370494	0.212895105496453	KIRP
EIF4EBP1_sym2pro_4E.BP1_pT37_T46.R.V	0.0116189394551217	0.0469011213211111	59	-0.1657041852755	0.151093983318773	-0.102915146930556	0.0802685866124561	-0.0854355986630445	LGG
ARAF_sym2pro_A.Raf.R.V	1.04593237240456e-05	0.000239106983277645	59	0.0910243314265787	-0.0592433203169145	0.0282660647242064	-0.0643905111350419	0.0266338202915368	LGG
ACVRL1_sym2pro_ACVRL1.R.C	0.00581618673056423	0.0270630729503805	59	0.0449121968680313	-0.0218413096143123	0.0265776661805556	-0.018715802879909	0.0261963939881223	LGG
PRKAA1_sym2pro_AMPK_alpha.R.C	1.04871483893704e-05	0.000239106983277645	59	0.109712043896566	-0.0275526823652416	0.108275173327381	-0.00511201362487643	0.104600030271689	LGG
AR_sym2pro_AR.R.V	0.00168944660274696	0.0114551234341891	59	0.0816998777503716	-0.00816262355483272	0.0786932668988096	-0.00167126468866666	0.0800286130617049	LGG
ASNS_sym2pro_ASNS.R.V	6.83978785070316e-06	0.00019493395374504	59	0.175635156114844	-0.0582439918522305	0.119658724811508	-0.0493732470214849	0.126261909093359	LGG
ANXA1_sym2pro_Annexin.1.M.E	2.49159549888938e-07	1.89361257915593e-05	59	0.396153217170151	-0.0150446459749071	0.466223611240079	0.0252038615525648	0.421357078722716	LGG
BAD_sym2pro_Bad_pS112.R.V	0.00546016298591206	0.0267525593298977	59	0.0568324670601561	0.00918434172397769	0.0735266581011905	0.011897549898579	0.0687300169587351	LGG
BAK1_sym2pro_Bak.R.E	0.000264268742005441	0.00303167162132006	59	-0.0572567068970874	0.0342327315523648	-0.0230583214185393	0.018589227725683	-0.0174983199744204	LGG
BAX_sym2pro_Bax.R.V	0.0031860792398079	0.0172958587303858	59	0.104057321611971	0.0328620458578067	0.147510305815476	0.0324493324590172	0.136506654070988	LGG
BCL2L11_sym2pro_Bim.R.V	0.00192244811247863	0.0121755047123646	59	-0.0906338892855891	0.0749855137797398	-0.0586177531210317	0.0408633494518517	-0.0497705398337375	LGG
RAF1_sym2pro_C.Raf_pS338.R.E	0.00025071676732417	0.00303167162132006	59	-0.0820217928022203	0.0750278829172298	0.000785483216292179	0.0481146057492226	0.00240317062097279	LGG
MS4A1_sym2pro_CD20.R.C	0.0118949906342404	0.0469011213211111	59	-0.0374715019880589	0.0104178034414498	-0.0207355728035714	0.0157201954204929	-0.0217513065675661	LGG
CD26_sym2pro_CD26.R.V	0.00942791852010197	0.0413377965881394	59	0.0547313647774554	-0.0190122183986989	0.0570507204662699	-0.00612828976243643	0.048603075015019	LGG
NA_sym2pro_Caspase.3.R.C	0.00551478196712803	0.0267525593298977	59	-0.043247370824413	-0.0156282131942379	-0.0513670539821428	-0.0082241358061719	-0.0514715066305849	LGG
NA_sym2pro_Chk1.R.E	0.00840997231499398	0.0375975232905613	59	-0.0528944448859912	0.0176799294307432	-0.0172503285758427	0.0179429889098496	-0.015180624522391	LGG
CHEK1_sym2pro_Chk1_pS296.R.V	0.00316114752721798	0.0172958587303858	59	0.0583350016763756	0.00164727311802975	0.067535445311508	0.00587886054756784	0.0642138622239434	LGG
CHEK2_sym2pro_Chk2_pT68.R.E	0.00119936686215967	0.010050517278403	59	-0.0620920982786402	-0.00960830055574323	-0.0647197786601123	-0.000239702519401776	-0.045057261380837	LGG
CCNE2_sym2pro_Cyclin_E2.R.C	0.000179073007168373	0.00247480296559101	59	-0.0634088944986823	0.0117713754860595	-0.0397347550575396	0.0222513799139644	-0.0411575145847179	LGG
EGFR_sym2pro_EGFR.R.V	6.5641192225865e-06	0.00019493395374504	59	0.377858581278918	0.0995707278355018	0.505948549974206	0.0977304875080831	0.475589068787001	LGG
EGFR_sym2pro_EGFR_pY1068.R.C	0.00162765820209743	0.0114551234341891	59	0.334003046449233	0.0890050100622677	0.476126020418651	0.117762672750595	0.451765719199829	LGG
EGFR_sym2pro_EGFR_pY1173.R.V	0.000184524782522136	0.00247480296559101	59	0.190691750967816	-0.0072780007704461	0.216232989867064	0.0166151788923229	0.207306929860139	LGG
FOXO3_sym2pro_FOXO3a.R.C	0.0025613907745151	0.0149742845279344	59	-0.0893920303625132	0.0618161679433086	-0.0281131349940476	0.057828736468536	-0.0315632938939773	LGG
GAPDH_sym2pro_GAPDH.M.C	0.000644567716463011	0.00599432089618712	59	0.181132583613951	0.0228233040585502	0.251653209299603	0.0640658793833298	0.245198462997281	LGG
GATA3_sym2pro_GATA3.M.V	0.000732656462831213	0.00642483359713525	59	-0.0789411882107982	0.0465562741737918	-0.0320909137400794	0.0468730462268464	-0.0320681419839518	LGG
ERBB2_sym2pro_HER2.M.V	1.53096240274101e-05	0.000317326752568137	59	0.18934168027319	-0.0311991321533457	0.20545104655754	-0.00277455643868802	0.186567123834502	LGG
ERBB2_sym2pro_HER2_pY1248.R.C	0.000265936107133339	0.00303167162132006	59	0.269026447881958	0.0423417990399628	0.361984751125	0.07232937367587	0.341355821557828	LGG
ERBB3_sym2pro_HER3_pY1289.R.C	0.0111947204230413	0.0464072046627894	59	-0.0675556497461057	0.086110093489777	0.00330064046626986	0.0686268060775301	0.0010711563314243	LGG
HSP70_sym2pro_HSP70.R.C	0.00411492366614141	0.0208489465751165	59	0.19885942741018	0.0312732259656134	0.197226129438492	0.0154265397593505	0.214285967169531	LGG
IGFBP2_sym2pro_IGFBP2.R.V	4.87548018322931e-07	2.22321896355257e-05	59	0.29939900884286	-0.0508017452537175	0.284972701041667	-0.0220611314704195	0.277337877372441	LGG
IRF1_sym2pro_IRF.1.R.C	0.00175846193068692	0.0114551234341891	59	0.0577784125486901	-0.0131318092202602	0.0651335981686508	-0.00377544792230681	0.0540029646263833	LGG
MAPK9_sym2pro_JNK2.R.C	0.00168561709112181	0.0114551234341891	59	0.0866545517603126	-0.0113624931236059	0.067498298077381	-0.0160864146258867	0.0705681371344259	LGG
XRCC5_sym2pro_Ku80.R.C	0.0119309870027388	0.0469011213211111	59	-0.105382077565826	-0.00173919570724906	-0.154775344656746	-0.0382938262399679	-0.143675903805794	LGG
STK11_sym2pro_LKB1.M.E	0.0034728937866692	0.0179959041672859	59	0.0653963779029366	-0.0105975634693309	0.0661274791011905	-0.00131299410785598	0.0640833837950806	LGG
LCK_sym2pro_Lck.R.V	2.44155608923215e-05	0.000463895656954108	59	0.128212453783578	-0.023660551777881	0.111657200041667	-0.0258164289690439	0.102396024814534	LGG
ERRFI1_sym2pro_MIG.6.M.V	0.0104180739629749	0.0439874233992274	59	0.0414097263722433	-0.0194861746886617	0.0239043755734127	-0.0185682758934037	0.0228414504788396	LGG
NRAS_sym2pro_N.Ras.M.V	0.0102864904166041	0.0439874233992274	59	-0.037344885582546	0.000572919140334542	-0.0391321203710317	-0.000962972119251496	-0.0383078577017975	LGG
NDRG1_sym2pro_NDRG1_pT346.R.V	0.00211619147468857	0.0130403150332161	59	-0.156673946210748	0.0498355577351301	-0.0412816392003968	0.0840139528716291	-0.0726599933391185	LGG
NF2_sym2pro_NF2.R.C	0.00572264317200463	0.0270630729503805	59	-0.0780185982456733	0.0885552711477695	-0.0157080139424603	0.0725048919706484	-0.00551370627502485	LGG
SERPINE1_sym2pro_PAI.1.M.E	3.67331613863036e-07	2.09379019901931e-05	59	0.262046821433512	-0.030502021580855	0.26750671285119	-0.010769361636413	0.251277459797099	LGG
PARP1_sym2pro_PARP1.R.V	0.000657272028090693	0.00599432089618712	59	-0.164459545258881	-0.0260246602396694	-0.247592493945946	-0.0192796921368947	-0.0582719321567303	LGG
PDCD4_sym2pro_PDCD4.R.C	0.00229548690516764	0.0137729214310058	59	-0.152445828170544	0.0354091982109665	-0.135212124132936	0.0168840606145832	-0.135561767555961	LGG
PRKCA_sym2pro_PKC.alpha_pS657.R.C	0.00823961772641031	0.037572656832431	59	-0.152042830074181	0.0746452924526022	-0.0718543278234127	0.0794231468789393	-0.0726196831952414	LGG
RICTOR_sym2pro_Rictor.R.C	6.47611903925838e-05	0.000984370093967274	59	-0.0835012967239629	0.0266768390771375	-0.0725427840575397	0.0142438713865864	-0.0692574253373766	LGG
SCD_sym2pro_SCD.M.V	0.000615572774150246	0.00599432089618712	59	-0.0645537980658962	0.00551490990241638	-0.0679941833749999	0.000607874468224169	-0.0639459235976721	LGG
STAT5A_sym2pro_STAT5.alpha.R.V	1.16835922199595e-07	1.33192951307539e-05	59	0.206425157201284	-0.0460693586328996	0.187050132228175	-0.0327555151105518	0.173669642090733	LGG
SMAD1_sym2pro_Smad1.R.V	0.012867726724866	0.0497261303943974	59	0.0760029855051981	0.0422015472927509	0.112089041410714	0.0305531657555847	0.106556151260783	LGG
SRC..YES1..FYN..FGR_sym2pro_Src_pY527.R.V	3.3969327402653e-05	0.000553214760557492	59	-0.226672927466483	0.0802635737016729	-0.126863169267857	0.0801348532645866	-0.146538074201896	LGG
TAZ_sym2pro_TAZ.R.V	0.000410082260674281	0.00424994342880618	59	0.0756066334816181	-0.00719078332806692	0.0792393451924603	-0.00120847975086056	0.0743981537307576	LGG
TFRC_sym2pro_TFRC.R.V	2.43073983054979e-08	5.54208681365352e-06	59	0.383401840067917	0.0297059145975836	0.387726713236111	-0.000514591188075973	0.382887248879841	LGG
XBP1_sym2pro_XBP1.G.C	0.00171309682296554	0.0114551234341891	59	-0.223234067060552	0.11470583442658	-0.0621852950853174	0.140618636351252	-0.0826154307092993	LGG
XRCC1_sym2pro_XRCC1.R.E	0.00335521138197726	0.0177904231416469	59	-0.0915073017775192	0.017512052768595	-0.095669762027027	0.0022553013035424	-0.0241128659384252	LGG
YAP1_sym2pro_YAP.R.E	0.00147602334738363	0.0114551234341891	59	0.0799077672730521	0.00840912604368029	0.0920086062083333	0.00790176852887759	0.0878095358019297	LGG
ABL_sym2pro_c.Abl.R.V	0.00159481575893092	0.0114551234341891	59	0.0634913477184898	0.0080121987091078	0.0562309510813492	-0.00808691689202539	0.0554044308264644	LGG
EIF4E_sym2pro_eIF4E.R.V	0.00276329190511836	0.0157507638591746	59	0.0416250974972084	-0.0325006168373606	0.00916718474404765	-0.0342462756091474	0.00737882188806108	LGG
EIF4G1_sym2pro_eIF4G.R.C	1.74117010326431e-06	6.61644639240437e-05	59	0.147191952803054	-0.0810364996626394	0.061375971625	-0.0845317518084124	0.0626602009946419	LGG
CDKN1B_sym2pro_p27.R.V	0.0012342740517337	0.010050517278403	59	-0.106227113315938	0.113535003556691	0.00105639548214287	0.109449515402804	0.00322240208686628	LGG
CDKN1B_sym2pro_p27_pT157.R.C	0.000287690194805635	0.00312349354360403	59	-0.0451002847517989	0.0103823839098513	-0.0277674619980158	0.0165093753002118	-0.0285909094515871	LGG
TP53_sym2pro_p53.R.E	3.06107867905749e-05	0.000536866106788544	59	-0.104541454500917	0.0497778538875464	-0.075975231922619	0.0334367137399688	-0.0711047407609478	LGG
YWHAZ_sym2pro_14.3.3_zeta.R.V	0.000508830964210191	0.027858495290508	4	-0.159828043375813	0.0757046691652542	-0.0878956762213115	0.0712632038489549	-0.0885648395268585	LIHC
PGR_sym2pro_PR.R.V	0.000271746068972496	0.027858495290508	4	0.0770193145847263	-0.0456133111652543	0.053738345795082	-0.0167738635636543	0.060245451021072	LIHC
YAP1_sym2pro_YAP_pS127.R.E	1.13663170968942e-06	0.000248922344421984	4	-0.19825822432693	0.0585213809279661	-0.138204299286885	0.0351131842172171	-0.163145040109713	LIHC
CTNNB1_sym2pro_beta.Catenin.R.V	0.000506137584401467	0.027858495290508	4	-0.224605699213203	-0.0388242773771186	-0.236464630770492	-0.0315080694339713	-0.256113768647174	LIHC
ACACA..ACACB_sym2pro_ACC_pS79.R.V	0.00136583882161868	0.0209428619314865	28	0.197369098163047	-0.0677690446355422	0.146812406	-0.0755888933270144	0.121780204836033	LUAD
ASNS_sym2pro_ASNS.R.V	0.000463569773726925	0.00984194288835626	28	0.279778695521148	-0.0418878191536145	0.185746125436047	-0.0774599293834202	0.202318766137728	LUAD
NA_sym2pro_Bap1.c.4.M.V	0.0027964462686223	0.0308727668055902	28	-0.131685396086202	0.0203391093214286	-0.0907812674264706	0.0233566093065208	-0.0735857176468782	LUAD
BID_sym2pro_Bid.R.C	0.000105303990752433	0.00363298768095894	28	0.0932268248110765	-0.0260292967379518	0.0495735967209302	-0.038084937733647	0.0551418870774294	LUAD
NA_sym2pro_CD274.R.E	8.70983306719177e-05	0.00343416275220704	28	0.555840788568623	-0.114457491738095	0.459566261367647	-0.0535179981237068	0.373167709062123	LUAD
CCNB1_sym2pro_Cyclin_B1.R.V	4.56551364126251e-06	0.00077141038361693	28	0.399953762939758	-0.0757080320933735	0.278405266075581	-0.127004039022959	0.272949723916799	LUAD
NA_sym2pro_DJ.1.R.V	0.00236839335611329	0.029677505184903	28	-0.160875535715523	0.0946301416309524	-0.0555814803235294	0.0541643391031058	-0.0543179201107803	LUAD
CDH1_sym2pro_E.Cadherin.R.V	0.00157759703133609	0.0229166726657243	28	-0.256187720944302	-0.00435069681024097	-0.184907524668605	0.0476969002951365	-0.208490820649166	LUAD
FOXM1_sym2pro_FoxM1.R.V	2.38253796115526e-05	0.0013151609545577	28	0.196476135327666	-0.00232852054518072	0.172015264813953	-0.0256287537183357	0.17084738160933	LUAD
G6PD_sym2pro_G6PD.M.V	0.000672826029895571	0.0113311375092067	28	0.257716529960046	-0.0122014571596386	0.309824159255814	-0.0257496429370133	0.231966887023032	LUAD
GAPDH_sym2pro_GAPDH.M.C	0.00247312543207525	0.029677505184903	28	0.297410788168694	-0.102772909713855	0.196938431668605	-0.135714687232258	0.161696100936436	LUAD
MAP2K1_sym2pro_MEK1.R.V	0.00188631271587031	0.0247915385514384	28	0.11510396956745	-0.0266841965933735	0.0751192002034884	-0.0558863729622475	0.0592175966052026	LUAD
MYH11_sym2pro_MYH11.R.V	0.00178106406554704	0.0245786841045491	28	-0.50576784070505	0.071985901996988	-0.373445349098837	0.119423758599167	-0.386344082105883	LUAD
PCNA_sym2pro_PCNA.M.C	1.89250289454981e-05	0.00130582699723937	28	0.126096721970064	0.0325131227012195	0.114603549833333	0.0057432370012977	0.0272528449687366	LUAD
NA_sym2pro_PD.L1.R.V	0.000203531444790215	0.00561746787620992	28	0.422685897011116	-0.135617231559524	0.341959032772059	-0.0504352504390015	0.270255524682907	LUAD
PDCD4_sym2pro_PDCD4.R.C	8.38489547409707e-06	0.00077141038361693	28	-0.340213414203679	0.163907737225904	-0.144201904767442	0.209705652727964	-0.130507761475716	LUAD
AKT1S1_sym2pro_PRAS40_pT246.R.V	0.000317197335809288	0.00729553872361363	28	-0.0701096617412076	0.0439523473885542	-0.02809311275	0.0465367498940684	-0.0235729118471392	LUAD
RAB25_sym2pro_Rab25.R.V	0.00305115787040819	0.0323892143166408	28	-0.185909613531389	0.0636525743162651	-0.0450135346395349	0.105461238629381	-0.0804483749020085	LUAD
TFRC_sym2pro_TFRC.R.V	5.6235247599345e-06	0.00077141038361693	28	0.403043530266381	-0.0422934221475904	0.35232266527907	-0.0812292617021918	0.321814268564189	LUAD
NKX2.1_sym2pro_TTF1.R.V	0.000252451762608532	0.00633424422545045	28	-0.614966653112726	0.0668432234126506	-0.629210037848837	0.0658464109010124	-0.549120242211714	LUAD
